ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,19,West Bengal,1912,HOOGHLY,191226,BAIDYABATI  MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,Urban,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,8,7,7,6,7,3,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191229,KONNAGAR  MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191230,RISHRA  MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,2,0,4,1,0,5,0,0,0,0,0,0,3,1,2,3,0,2,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191231,DANKUNI  MUNICIPALITY,Urban,7,cat7,SS (VI-X),1,Department of Education,3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,5,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191205,PANDUA,Rural,7,cat7,SS (VI-X),4,Government Aided,3,ST,0,0,0,0,0,0,18,20,16,12,19,12,0,0,0,0,0,0,7,6,11,4,5,11,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191214,BALAGARH,Rural,2,cat2,UPS (I-VIII),3,Local body,3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191202,KHANAKUL-I,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191203,JANGIPARA ,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,5,7,10,11,8,5,2,1,2,0,0,0,0,0,9,6,10,9,6,3,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191204,PURSURAH,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191208,ARAMBAGH,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,10,8,2,2,1,0,0,1,1,1,0,0,0,0,4,3,1,1,1,1,1,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191212,GOGHAT-II,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,2,2,3,1,1,1,1,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191214,BALAGARH,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,8,6,3,3,3,5,0,2,0,1,0,0,0,0,1,6,1,1,2,0,0,1,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,Rural,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,13,30,11,11,8,9,6,10,1,5,0,0,0,0,5,9,8,6,9,9,1,4,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191227,SERAMPORE  MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,2,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191230,RISHRA  MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191204,PURSURAH,Rural,2,cat2,UPS (I-VIII),6,Other Govt. managed schools,3,ST,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191212,GOGHAT-II,Rural,2,cat2,UPS (I-VIII),6,Other Govt. managed schools,3,ST,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191222,ARAMBAGH  MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),6,Other Govt. managed schools,3,ST,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191213,SERAMPUR-UTTARPARA,Rural,2,cat2,UPS (I-VIII),8,Unrecognized,3,ST,4,1,0,2,2,2,0,1,1,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,Rural,2,cat2,UPS (I-VIII),8,Unrecognized,3,ST,2,2,2,1,2,3,1,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,Rural,2,cat2,UPS (I-VIII),8,Unrecognized,3,ST,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191219,HOOGHLY-CHINSURAH MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),8,Unrecognized,3,ST,0,0,3,3,1,0,1,2,2,1,0,0,0,0,2,2,0,0,0,1,1,2,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191220,BANSBERIA MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),8,Unrecognized,3,ST,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191225,CHAMPDANI  MUNICIPALITY,Urban,2,cat2,UPS (I-VIII),8,Unrecognized,3,ST,2,4,1,1,1,1,2,0,2,0,0,0,0,0,1,1,0,2,1,1,2,2,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,Urban,2,cat2,UPS (I-VIII),92,Kendriya Vidyalaya / Central School,3,ST,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191201,TARAKESWAR,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,19,12,6,13,0,0,0,0,0,0,0,0,17,20,10,14,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191202,KHANAKUL-I,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191203,JANGIPARA ,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,11,10,8,13,0,0,0,0,0,0,0,0,11,9,7,19,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191204,PURSURAH,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191205,PANDUA,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,20,33,20,31,0,0,0,0,0,0,0,0,21,32,18,23,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191208,ARAMBAGH,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,3,4,4,2,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,32,29,18,21,0,0,0,0,0,0,0,0,31,33,14,33,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191210,KHANAKUL-II,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191211,GOGHAT-I,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,6,11,8,6,0,0,0,0,0,0,0,0,9,11,3,12,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191212,GOGHAT-II,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,11,13,7,8,0,0,0,0,0,0,0,0,10,15,14,9,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191214,BALAGARH,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,3,5,1,4,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,24,20,14,20,0,0,0,0,0,0,0,0,16,26,10,25,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,Rural,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,44,46,30,52,0,0,0,0,0,0,0,0,60,47,20,40,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191222,ARAMBAGH  MUNICIPALITY,Urban,4,cat4,UPS (VI-VIII),1,Department of Education,3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191201,TARAKESWAR,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,5,2,1,7,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191203,JANGIPARA ,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191205,PANDUA,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,7,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,6,6,4,6,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191211,GOGHAT-I,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,Rural,4,cat4,UPS (VI-VIII),5,Private Unaided (Recognized),3,ST,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191226,BAIDYABATI  MUNICIPALITY,Urban,4,cat4,UPS (VI-VIII),8,Unrecognized,3,ST,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191203,JANGIPARA ,Rural,3,cat3,HSS (I-XII),1,Department of Education,4,OBC,0,0,0,6,11,19,29,31,44,65,76,74,101,96,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,Rural,3,cat3,HSS (I-XII),1,Department of Education,4,OBC,5,5,11,13,10,11,10,13,10,20,35,25,30,29,9,3,8,2,10,7,8,5,11,12,5,4
2019-20,19,West Bengal,1912,HOOGHLY,191219,HOOGHLY-CHINSURAH MUNICIPALITY,Urban,3,cat3,HSS (I-XII),1,Department of Education,4,OBC,17,0,24,17,12,19,26,25,28,26,24,23,27,29,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191220,BANSBERIA MUNICIPALITY,Urban,3,cat3,HSS (I-XII),1,Department of Education,4,OBC,1,0,1,2,1,3,6,4,0,8,11,11,12,12,2,3,0,1,10,2,3,3,16,22,25,28
2019-20,19,West Bengal,1912,HOOGHLY,191223,CHANDANNAGORE CORPORATION,Urban,3,cat3,HSS (I-XII),1,Department of Education,4,OBC,0,0,13,21,18,11,16,30,18,29,38,34,45,39,9,9,11,11,15,15,14,22,20,20,37,32
2019-20,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,Urban,3,cat3,HSS (I-XII),1,Department of Education,4,OBC,5,0,4,5,2,5,4,3,2,7,9,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191223,CHANDANNAGORE CORPORATION,Urban,3,cat3,HSS (I-XII),3,Local body,4,OBC,0,0,13,27,19,22,19,13,10,13,11,10,11,9,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191207,CHANDITALA-II,Rural,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),4,OBC,4,11,2,1,6,3,0,3,2,1,6,5,2,0,2,2,0,1,1,0,1,0,3,4,5,1
2019-20,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,Rural,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),4,OBC,10,1,4,2,3,2,1,2,2,3,6,7,7,6,3,2,1,1,1,4,0,2,8,5,9,5
2019-20,19,West Bengal,1912,HOOGHLY,191216,SINGUR,Rural,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),4,OBC,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,Rural,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),4,OBC,3,2,1,0,2,2,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191219,HOOGHLY-CHINSURAH MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),4,OBC,27,32,25,35,32,40,32,33,37,47,38,24,24,18,32,27,31,17,38,25,22,29,22,23,21,20
2019-20,19,West Bengal,1912,HOOGHLY,191222,ARAMBAGH  MUNICIPALITY,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),4,OBC,39,29,12,24,20,17,25,25,13,19,13,15,17,8,16,12,12,11,17,14,14,9,11,14,10,3
2019-20,19,West Bengal,1912,HOOGHLY,191223,CHANDANNAGORE CORPORATION,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),4,OBC,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,14,5,11,11,10,9,14,8,16,7,5
2019-20,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,Urban,3,cat3,HSS (I-XII),5,Private Unaided (Recognized),4,OBC,2,1,2,5,1,3,1,0,3,0,0,0,0,0,1,1,2,1,3,0,0,0,1,0,1,0
2019-20,19,West Bengal,1912,HOOGHLY,191221,TARAKESWAR  MUNICIPALITY,Urban,3,cat3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,4,OBC,0,0,3,2,1,3,3,1,0,0,0,1,0,0,2,1,2,1,1,5,2,1,2,1,1,1
2019-20,19,West Bengal,1912,HOOGHLY,191201,TARAKESWAR,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,77,97,83,86,122,108,87,97,0,0,0,0,89,86,79,100,178,160,151,149
2019-20,19,West Bengal,1912,HOOGHLY,191202,KHANAKUL-I,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,133,128,144,144,219,108,81,94,0,0,0,0,114,115,138,134,238,141,210,180
2019-20,19,West Bengal,1912,HOOGHLY,191203,JANGIPARA ,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,140,147,112,153,216,199,184,173,0,0,0,0,123,116,119,198,228,188,165,230
2019-20,19,West Bengal,1912,HOOGHLY,191204,PURSURAH,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,100,99,62,130,109,130,113,108,0,0,0,0,111,99,66,88,148,83,117,112
2019-20,19,West Bengal,1912,HOOGHLY,191205,PANDUA,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,158,148,119,177,237,156,188,202,0,0,0,0,126,105,88,132,182,161,244,264
2019-20,19,West Bengal,1912,HOOGHLY,191206,CHANDITALA-I,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,230,236,143,272,235,146,122,98,0,0,0,0,240,241,210,276,356,365,270,280
2019-20,19,West Bengal,1912,HOOGHLY,191207,CHANDITALA-II,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,107,98,133,119,143,110,85,65,0,0,0,0,154,122,137,151,250,175,150,109
2019-20,19,West Bengal,1912,HOOGHLY,191208,ARAMBAGH,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,189,238,183,277,254,230,216,212,0,0,0,0,192,213,176,269,365,258,311,287
2019-20,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,154,158,118,191,216,141,135,119,0,0,0,0,135,109,86,174,201,190,187,193
2019-20,19,West Bengal,1912,HOOGHLY,191210,KHANAKUL-II,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,182,193,77,200,210,149,63,84,0,0,0,0,212,230,115,227,339,208,144,148
2019-20,19,West Bengal,1912,HOOGHLY,191211,GOGHAT-I,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,72,81,53,93,105,99,109,122,0,0,0,0,52,57,45,62,67,49,134,132
2019-20,19,West Bengal,1912,HOOGHLY,191212,GOGHAT-II,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,100,111,142,121,176,112,129,108,0,0,0,0,139,135,117,120,173,157,189,181
2019-20,19,West Bengal,1912,HOOGHLY,191213,SERAMPUR-UTTARPARA,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,29,41,13,35,26,20,22,16,0,0,0,0,33,25,29,50,48,36,33,45
2019-20,19,West Bengal,1912,HOOGHLY,191214,BALAGARH,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,118,104,96,127,141,110,111,156,0,0,0,0,97,65,64,111,150,135,191,152
2019-20,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,88,107,71,95,123,82,100,84,0,0,0,0,82,111,91,126,139,128,114,97
2019-20,19,West Bengal,1912,HOOGHLY,191216,SINGUR,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,108,109,50,100,83,63,84,92,0,0,0,0,103,93,86,127,133,97,127,130
2019-20,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,144,115,122,182,183,160,138,149,0,0,0,0,148,90,114,170,154,178,260,231
2019-20,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,Rural,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,102,109,55,154,157,142,134,190,0,0,0,0,101,100,53,123,152,148,183,189
2019-20,19,West Bengal,1912,HOOGHLY,191219,HOOGHLY-CHINSURAH MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,52,45,55,68,89,78,67,60,0,0,0,0,76,92,48,101,95,111,92,110
2019-20,19,West Bengal,1912,HOOGHLY,191220,BANSBERIA MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,99,72,107,96,90,145,115,102,0,0,0,0,77,76,114,99,114,137,121,128
2019-20,19,West Bengal,1912,HOOGHLY,191221,TARAKESWAR  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,23,21,17,28,23,24,9,7,0,0,0,0,9,7,5,3,9,8,18,9
2019-20,19,West Bengal,1912,HOOGHLY,191222,ARAMBAGH  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,26,24,32,29,23,28,59,71,0,0,0,0,24,27,23,22,32,19,31,38
2019-20,19,West Bengal,1912,HOOGHLY,191223,CHANDANNAGORE CORPORATION,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,14,10,11,21,18,19,29,25,0,0,0,0,36,28,11,42,66,47,43,37
2019-20,19,West Bengal,1912,HOOGHLY,191224,BHADRESWAR  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,150,154,107,165,221,89,98,104,0,0,0,0,107,87,126,139,171,116,129,110
2019-20,19,West Bengal,1912,HOOGHLY,191225,CHAMPDANI  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,187,196,253,281,212,255,165,154,0,0,0,0,159,163,171,179,160,153,123,114
2019-20,19,West Bengal,1912,HOOGHLY,191226,BAIDYABATI  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,23,21,20,25,24,25,40,50,0,0,0,0,22,32,27,32,36,30,23,28
2019-20,19,West Bengal,1912,HOOGHLY,191227,SERAMPORE  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,122,93,119,118,122,113,154,111,0,0,0,0,105,102,113,128,159,159,103,95
2019-20,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,15,19,16,19,19,12,9,19,0,0,0,0,43,44,44,47,64,42,47,34
2019-20,19,West Bengal,1912,HOOGHLY,191229,KONNAGAR  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,3,4,0,1,3,2,3,5,0,0,0,0,9,6,2,5,7,2,15,5
2019-20,19,West Bengal,1912,HOOGHLY,191230,RISHRA  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,293,204,266,332,345,280,173,219,0,0,0,0,102,127,127,196,256,191,347,333
2019-20,19,West Bengal,1912,HOOGHLY,191231,DANKUNI  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,0,15,12,2,12,5,5,6,0,0,0,0,2,0,5,3,4,1,1,17
2019-20,19,West Bengal,1912,HOOGHLY,191219,HOOGHLY-CHINSURAH MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),3,Local body,4,OBC,0,0,0,0,0,0,25,13,8,14,24,16,13,11,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,Rural,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,19,West Bengal,1912,HOOGHLY,191220,BANSBERIA MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),6,Other Govt. managed schools,4,OBC,0,0,0,0,0,0,3,5,2,4,2,4,3,2,0,0,0,0,3,2,1,0,1,3,3,1
2019-20,19,West Bengal,1912,HOOGHLY,191222,ARAMBAGH  MUNICIPALITY,Urban,5,cat5,HSS (VI-XII),92,Kendriya Vidyalaya / Central School,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1
2019-20,19,West Bengal,1912,HOOGHLY,191208,ARAMBAGH,Rural,5,cat5,HSS (VI-XII),93,Jawahar Navodaya Vidyalaya ,4,OBC,0,0,0,0,0,0,0,10,5,9,8,4,7,5,0,0,0,0,0,2,5,4,6,1,2,3
2019-20,19,West Bengal,1912,HOOGHLY,191216,SINGUR,Rural,11,cat11,HSS (XI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,7,2
2019-20,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,Rural,11,cat11,HSS (XI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,10,15
2019-20,19,West Bengal,1912,HOOGHLY,191221,TARAKESWAR  MUNICIPALITY,Urban,11,cat11,HSS (XI-XII),1,Department of Education,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,38,40,0,0,0,0,0,0,0,0,0,0,32,37
