ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191906,NANDAKUMAR,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,4,9,3,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191907,CHANDIPUR,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,10,9,5,13,6,6,0,0,0,0,0,0,17,17,30,36,22,24,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191908,MAHISADAL,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,10,12,21,14,11,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191909,NANDIGRAM -II,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,5,2,3,1,2,3,0,0,0,0,0,0,4,5,8,9,5,7,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191910,SUTAHATA,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,2,0,3,2,2,2,0,0,0,0,0,0,6,4,10,6,4,2,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191911,HALDIA,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,3,0,1,4,2,10,0,0,0,0,0,0,9,5,10,11,15,14,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191912,NANDIGRAM -I,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,7,11,12,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191913,KHEJURI -II,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,9,9,13,4,9,8,0,0,0,0,0,0,14,16,20,31,20,20,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191914,CONTAI -I,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,2,11,22,19,16,15,0,0,0,0,0,0,1,0,8,11,12,13,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191915,CONTAI -II,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,19,12,9,14,10,17,0,0,0,0,0,0,28,28,15,21,13,21,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191916,CONTAI -III,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,8,7,5,4,6,5,0,0,0,0,0,0,11,5,6,11,18,12,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191917,KHEJURI -I,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,42,34,56,50,38,26,0,0,0,0,0,0,29,35,64,63,60,49,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191918,RAMNAGAR -I,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,3,0,2,5,3,2,0,0,0,0,0,0,9,3,11,5,9,11,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191920,BHAGWANPUR -II,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,2,0,1,2,2,2,0,0,0,0,0,0,3,5,5,8,9,6,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191921,EGRA -II,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,7,8,14,7,10,17,0,0,0,0,0,0,24,18,29,14,37,43,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191922,BHAGWANPUR -I,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,23,20,36,34,34,34,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191923,EGRA -I,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,5,8,22,21,17,20,0,0,0,0,0,0,12,9,23,29,22,24,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191924,PATASHPUR -I,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,5,11,11,9,5,8,0,0,0,0,0,0,12,8,13,16,18,11,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191925,PATASHPUR -II,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,13,15,19,28,10,12,0,0,0,0,0,0,30,21,26,20,24,27,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191930,RAMNAGAR -II,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,17,18,15,16,13,14,0,0,0,0,0,0,19,10,10,22,21,18,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191926,HALDIA MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191927,TAMLUK MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191929,CONTAI MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191931,PANSKURA MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,2,1,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191903,PANSKURA -I,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191910,SUTAHATA,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,1,2,12,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191911,HALDIA,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191915,CONTAI -II,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191916,CONTAI -III,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191923,EGRA -I,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191925,PATASHPUR -II,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191926,HALDIA MUNICIPALITY,7,SS (VI-X),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191904,TAMLUK,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,4,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191906,NANDAKUMAR,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191910,SUTAHATA,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191911,HALDIA,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191914,CONTAI -I,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,4,0,0,0,0,0,0,13,14,10,11,12,12,0,0,0,0,0,0,13,8,19,10,27,19,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191918,RAMNAGAR -I,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191930,RAMNAGAR -II,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,4,0,0,0,0,0,0,0,3,4,1,4,3,0,0,0,0,0,0,1,1,2,2,1,1,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191904,TAMLUK,2,UPS (I-VIII),1,Department of Education,Rural,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191915,CONTAI -II,2,UPS (I-VIII),1,Department of Education,Rural,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191920,BHAGWANPUR -II,2,UPS (I-VIII),1,Department of Education,Rural,4,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191929,CONTAI MUNICIPALITY,2,UPS (I-VIII),1,Department of Education,Urban,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191901,MOYNA,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191902,PANSKURA -II,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,7,10,14,19,21,21,17,14,15,1,0,0,0,0,8,8,6,8,9,3,8,5,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191903,PANSKURA -I,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,24,23,15,6,6,4,3,3,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191904,TAMLUK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191905,SAHID MATANGINI,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191906,NANDAKUMAR,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191908,MAHISADAL,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,8,12,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191913,KHEJURI -II,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191914,CONTAI -I,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,35,31,11,20,6,4,2,1,1,0,0,0,0,0,9,9,6,8,3,1,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191915,CONTAI -II,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,18,9,8,4,10,3,3,1,2,2,0,0,0,0,4,2,4,6,2,1,0,2,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191916,CONTAI -III,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191917,KHEJURI -I,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,6,5,1,0,2,4,2,1,1,0,0,0,0,0,0,0,3,2,1,0,2,1,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191918,RAMNAGAR -I,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,11,7,2,8,2,2,3,0,3,0,0,0,0,0,2,3,0,1,2,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191921,EGRA -II,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,2,3,3,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191922,BHAGWANPUR -I,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,6,9,5,9,13,4,4,4,5,1,0,0,0,0,4,7,2,1,2,3,4,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191924,PATASHPUR -I,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191925,PATASHPUR -II,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,12,6,14,8,5,6,3,2,0,0,0,0,0,0,5,5,5,3,2,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191926,HALDIA MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,25,20,5,3,6,6,1,2,2,1,0,0,0,0,6,4,2,3,3,2,3,2,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191928,EGRA MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,7,5,2,3,3,2,3,2,2,2,0,0,0,0,2,2,4,3,1,2,1,2,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191930,RAMNAGAR -II,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,2,2,2,2,4,2,3,0,2,1,0,0,0,0,1,0,2,2,3,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191903,PANSKURA -I,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,4,2,1,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191911,HALDIA,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191927,TAMLUK MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191929,CONTAI MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191931,PANSKURA MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,4,0,0,6,3,3,3,7,3,3,4,0,0,0,0,2,2,1,1,4,3,2,1,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191901,MOYNA,2,UPS (I-VIII),98,Madarsa unrecognized,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191912,NANDIGRAM -I,2,UPS (I-VIII),98,Madarsa unrecognized,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191925,PATASHPUR -II,2,UPS (I-VIII),98,Madarsa unrecognized,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191901,MOYNA,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,8,7,6,7,0,0,0,0,0,0,0,0,4,3,8,8,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191902,PANSKURA -II,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,3,4,6,5,0,0,0,0,0,0,0,0,4,3,6,4,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191903,PANSKURA -I,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,41,35,32,39,0,0,0,0,0,0,0,0,42,29,27,24,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191904,TAMLUK,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,17,20,15,16,0,0,0,0,0,0,0,0,32,14,24,22,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191905,SAHID MATANGINI,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,16,3,21,5,0,0,0,0,0,0,0,0,14,5,16,12,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191906,NANDAKUMAR,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,3,5,6,5,0,0,0,0,0,0,0,0,8,3,2,7,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191907,CHANDIPUR,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,3,1,3,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191908,MAHISADAL,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,2,1,3,4,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191909,NANDIGRAM -II,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,2,4,9,5,0,0,0,0,0,0,0,0,6,1,11,5,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191910,SUTAHATA,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191911,HALDIA,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191912,NANDIGRAM -I,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,4,7,16,8,0,0,0,0,0,0,0,0,7,6,13,10,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191913,KHEJURI -II,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,3,3,4,5,0,0,0,0,0,0,0,0,1,3,9,3,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191914,CONTAI -I,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,9,7,10,16,0,0,0,0,0,0,0,0,13,18,4,8,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191915,CONTAI -II,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,17,20,25,26,0,0,0,0,0,0,0,0,11,15,15,16,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191916,CONTAI -III,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,29,26,40,26,0,0,0,0,0,0,0,0,25,30,41,35,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191917,KHEJURI -I,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,12,6,14,7,0,0,0,0,0,0,0,0,13,5,11,14,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191918,RAMNAGAR -I,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,25,31,23,18,0,0,0,0,0,0,0,0,29,19,30,30,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191920,BHAGWANPUR -II,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,5,4,5,6,0,0,0,0,0,0,0,0,4,3,5,7,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191921,EGRA -II,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,5,14,10,13,0,0,0,0,0,0,0,0,13,7,4,17,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191922,BHAGWANPUR -I,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,0,0,0,20,3,5,6,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191923,EGRA -I,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,35,22,29,28,0,0,0,0,0,0,0,0,33,39,38,35,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191924,PATASHPUR -I,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,5,7,9,4,0,0,0,0,0,0,0,0,14,7,13,11,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191925,PATASHPUR -II,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,65,52,74,55,0,0,0,0,0,0,0,0,76,65,74,72,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191928,EGRA MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191930,RAMNAGAR -II,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,13,15,14,22,0,0,0,0,0,0,0,0,16,5,12,16,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191921,EGRA -II,4,UPS (VI-VIII),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191926,HALDIA MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191928,EGRA MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191931,PANSKURA MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191902,PANSKURA -II,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191904,TAMLUK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,1,2,4,10,0,0,0,0,0,0,0,0,2,0,8,3,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191905,SAHID MATANGINI,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191906,NANDAKUMAR,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191907,CHANDIPUR,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191908,MAHISADAL,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2018-19,19,West Bengal,1919,PURBA MEDINIPUR,191912,NANDIGRAM -I,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,OBC
